"","date","cumTime","centerE","centerN"
"1974",2011-05-23,20515.7164799999,9.558,-3.385
"1975",2011-05-24,20531.7165599999,13.614,-8.592
"1976",2011-05-24,20539.7164799999,11.754,-5.589
"1977",2011-05-24,20547.69984,8.559,-2.783
"1978",2011-05-25,20555.7165599999,11.149,-3.381
"1979",2011-05-25,20575.7498399999,8.393,-2.094
"1980",2011-05-26,20584.7498399999,10.903,-5.208
"1981",2011-05-26,20597.9164799998,10.758,-5.449
"1982",2011-05-26,20598.4499999999,10.94,-5.144
"1983",2011-05-26,20598.9998399999,11.166,-5.072
"1984",2011-05-26,20599.7164799999,11.256,-4.805
"1985",2011-05-27,20618.73336,10.587,-5.593
"1986",2011-05-27,20623.7164799999,10.548,-5.119
"1987",2011-05-28,20632.7164799999,10.493,-5.182
"1988",2011-05-28,20637.69984,10.614,-5.528
"1989",2011-05-28,20641.1498399999,10.609,-5.519
"1990",2011-05-28,20647.7332799999,10.519,-5.151
"1991",2011-05-29,20656.7164799999,10.488,-5.076
"1992",2011-05-29,20664.9998399999,10.601,-5.357
"1993",2011-05-29,20665.5165599998,10.594,-5.355
"1994",2011-05-30,20690.7165599999,11.065,-5.43
"1995",2011-05-30,20691.75,11.058,-5.425
"1996",2011-05-30,20692.2664799999,11.05,-5.415
"1997",2011-05-30,20692.7999999999,11.061,-5.415
"1998",2011-05-30,20695.7498399999,11.329,-3.473
"1999",2011-05-31,20699.73336,11.347,-1.775
"2000",2011-05-31,20704.7332799999,10.816,-1.669
"2001",2011-05-31,20709.7331999999,10.828,-1.673
"2002",2011-05-31,20712.8831999999,10.823,-1.629
"2003",2011-05-31,20713.39992,10.816,-1.635
"2004",2011-05-31,20714.7165599999,10.815,-1.636
"2005",2011-06-01,20738.6832,10.772,-1.798
"2006",2011-06-01,20743.7164799999,10.856,-1.619
"2007",2011-06-02,20752.7332799999,10.672,-1.836
"2008",2011-06-03,20771.7165599999,10.889,-1.672
"2009",2011-06-03,20776.7164799999,10.403,-1.943
"2010",2011-06-03,20781.75,10.409,-1.986
"2011",2011-06-03,20791.7332799999,10.452,-1.696
"2012",2011-06-04,20795.7165599999,10.888,-1.94
"2013",2011-06-04,20800.7332799999,10.662,-0.218
"2014",2011-06-04,20812.2664799999,11.052,0.22
"2015",2011-06-04,20812.7832,11.437,0.228
"2016",2011-06-04,20813.29992,11.718,0.202
"2017",2011-06-04,20813.8166399999,11.934,-0.373
"2018",2011-06-05,20819.7165599999,11.899,-0.795
"2019",2011-06-05,20824.7332799999,11.896,-0.781
"2020",2011-06-05,20835.0333599999,11.847,-0.557
"2021",2011-06-05,20835.5666399999,11.856,-0.536
"2022",2011-06-05,20839.7164799999,11.99,-0.797
"2023",2011-06-06,20856.9333599999,11.805,-0.538
"2024",2011-06-06,20857.4666399999,11.805,-0.543
"2025",2011-06-06,20857.9999199999,11.79,-0.555
"2026",2011-06-06,20863.7164799999,11.884,-0.783
"2027",2011-06-07,20867.7165599999,11.895,-0.769
"2028",2011-06-07,20877.7331999999,12.08,-0.498
"2029",2011-06-07,20882.7165599999,12.626,-0.313
"2030",2011-06-07,20887.7332799999,12.238,-0.7
"2031",2011-06-08,20896.7332799999,12.26,-0.458
"2032",2011-06-08,20906.7165599999,12.553,-0.572
"2033",2011-06-08,20911.7164799999,12.489,-0.885
"2034",2011-06-09,20915.7165599999,12.497,-0.862
"2035",2011-06-09,20920.7498399999,11.986,-0.618
"2036",2011-06-09,20925.7331999999,10.773,-0.11
"2037",2011-06-09,20930.7165599999,10.63,-0.199
"2038",2011-06-09,20935.6999199999,8.751,-0.587
"2039",2011-06-10,20939.6999999999,6.776,-0.378
"2040",2011-06-10,20944.7332799999,5.807,-2.232
"2041",2011-06-10,20959.7498399999,6.105,-2.196
"2042",2011-06-11,20963.7165599999,6.065,-2.139
"2043",2011-06-11,20968.7164799999,6.094,-2.188
"2044",2011-06-11,20978.7499199999,6.09,-2.251
"2045",2011-06-11,20983.7498399999,6.105,-2.196
"2046",2011-06-12,20987.73336,6.075,-2.187
"2047",2011-06-12,20992.7332799999,6.117,-2.205
"2048",2011-06-12,20997.7166399999,5.952,-2.261
"2049",2011-06-12,21007.6999199999,6.108,-2.188
"2050",2011-06-13,21026.7499199999,6.105,-2.201
"2051",2011-06-14,21047.4832799999,6.08,-2.23
"2052",2011-06-14,21048.5164799999,6.094,-2.212
"2053",2011-06-14,21049.0332,6.083,-2.191
"2054",2011-06-15,21079.7332799999,9.618,-4.692
"2055",2011-06-16,21088.7164799999,9.78,-5.849
"2056",2011-06-16,21093.7331999999,8.862,-7.107
"2057",2011-06-16,21103.6999199999,11.473,-5.001
"2058",2011-06-17,21107.7165599999,11.666,-3.066
"2059",2011-06-17,21112.7164799999,9.498,-4.146
"2060",2011-06-17,21117.7331999999,9.528,-4.162
"2061",2011-06-17,21122.7165599999,9.51,-4.168
"2062",2011-06-17,21127.7164799999,9.521,-4.169
"2063",2011-06-18,21131.7165599999,9.511,-4.154
"2064",2011-06-18,21136.7498399999,9.518,-4.165
"2065",2011-06-18,21146.73336,9.491,-4.206
"2066",2011-06-19,21160.7332799999,9.53,-4.168
"2067",2011-06-19,21168.4332,9.529,-4.162
"2068",2011-06-19,21168.9499199999,9.524,-4.164
"2069",2011-06-19,21170.7499199999,9.532,-4.183
"2070",2011-06-20,21189.7166399999,9.378,-6.531
"2071",2011-06-20,21199.7332799999,12.941,-8.789
"2072",2011-06-21,21203.6999999999,10.979,-4.439
"2073",2011-06-21,21208.7332799999,9.294,-4.434
"2074",2011-06-22,21232.6999199999,7.615,-4.733
"2075",2011-06-22,21242.73336,7.43,-4.65
"2076",2011-06-22,21247.7498399999,7.086,-3.791
"2077",2011-06-23,21264.4499999999,6.788,-1.604
"2078",2011-06-23,21271.7332799999,6.504,-1.655
"2079",2011-06-24,21275.73336,6.525,-1.671
"2080",2011-06-24,21285.7331999999,6.705,-2.749
"2081",2011-06-25,21299.7165599999,6.501,-1.634
"2082",2011-06-25,21312.4999199999,5.019,-1.777
"2083",2011-06-25,21313.0332,5.062,-1.646
"2084",2011-06-25,21314.7165599999,5.07,-1.647
"2085",2011-06-26,21323.7165599999,6.446,-0.565
"2086",2011-06-26,21333.7331999999,5.206,-1.476
"2087",2011-06-26,21336.16656,5.276,-1.505
"2088",2011-06-26,21336.69984,5.272,-1.504
"2089",2011-06-26,21337.23336,5.275,-1.505
"2090",2011-06-26,21343.7164799999,6.425,-0.846
"2091",2011-06-27,21347.7165599999,6.428,-0.546
"2092",2011-06-27,21352.7332799999,6.87,-2.812
"2093",2011-06-27,21357.7166399999,6.919,-2.883
"2094",2011-06-27,21362.7165599999,6.969,-2.886
"2095",2011-06-27,21367.7164799999,7.703,-4.599
"2096",2011-06-28,21371.6999999999,8.355,-2.648
"2097",2011-06-28,21381.7166399999,5.3,-1.659
"2098",2011-06-28,21383.6164799999,5.296,-1.657
"2099",2011-06-28,21384.1331999999,5.312,-1.681
"2100",2011-06-28,21391.6999199999,5.286,-2.204
"2101",2011-06-29,21400.7332799999,1.632,-2.244
"2102",2011-06-29,21410.73336,-0.299,-3.508
"2103",2011-06-30,21424.6999199999,-0.298,-3.56
"2104",2011-06-30,21434.7165599999,-0.312,-3.507
"2105",2011-06-30,21439.7164799999,-0.327,-3.508
"2106",2011-07-01,21448.7332799999,-0.306,-3.584
"2107",2011-07-01,21453.7166399999,-0.304,-3.559
"2108",2011-07-01,21463.6999199999,-0.325,-3.594
"2109",2011-07-02,21467.7165599999,-0.353,-3.501
"2110",2011-07-02,21472.6999199999,-0.308,-3.58
"2111",2011-07-02,21480.91656,-0.258,-3.766
"2112",2011-07-02,21481.9999199999,-0.23,-3.747
"2113",2011-07-02,21487.6999199999,-0.877,-2.041
"2114",2011-07-03,21491.73336,-0.382,-3.554
"2115",2011-07-03,21501.7166399999,0.745,-3.147
"2116",2011-07-04,21515.7499199999,1.323,-1.222
"2117",2011-07-04,21520.7332799999,2.689,-1.382
"2118",2011-07-04,21525.69984,2.43,-1.605
"2119",2011-07-04,21530.6999999999,2.269,-2.492
"2120",2011-07-04,21535.7164799999,3.509,-1.871
"2121",2011-07-05,21539.7499199999,5.819,-0.098
"2122",2011-07-05,21544.7164799999,7.627,-1.912
"2123",2011-07-05,21549.7166399999,6.905,-2.603
"2124",2011-07-05,21554.6999999999,7.197,-2.771
"2125",2011-07-06,21568.7164799999,8.493,-2.722
"2126",2011-07-06,21573.7331999999,8.484,-2.751
"2127",2011-07-06,21575.3831999999,8.474,-2.773
"2128",2011-07-06,21576.4332,8.481,-2.762
"2129",2011-07-06,21578.7165599999,8.481,-2.765
"2130",2011-07-06,21583.6999199999,8.487,-2.628
"2131",2011-07-07,21587.7165599999,8.467,-2.71
"2132",2011-07-07,21597.75,8.47,-2.71
"2133",2011-07-07,21602.7165599999,8.481,-2.751
"2134",2011-07-07,21607.7164799999,8.464,-2.742
"2135",2011-07-08,21621.7331999999,6.855,-3.237
"2136",2011-07-08,21626.73336,6.549,-3.35
"2137",2011-07-08,21631.6999199999,8.464,-2.689
"2138",2011-07-09,21635.6999999999,8.466,-2.686
"2139",2011-07-09,21640.6999199999,8.549,-2.802
"2140",2011-07-09,21645.7331999999,9.254,-5.072
"2141",2011-07-09,21655.6999199999,9.523,-5.437
"2142",2011-07-10,21659.7165599999,8.804,-3.311
"2143",2011-07-10,21678.6165599999,5.811,-2.881
"2144",2011-07-11,21683.7499199999,8.55,-2.619
"2145",2011-07-11,21693.75,5.51,-1.239
"2146",2011-07-11,21699.81648,5.53,-1.186
"2147",2011-07-11,21700.3331999999,5.527,-1.191
"2148",2011-07-11,21703.7164799999,5.81,-0.862
"2149",2011-07-12,21712.7164799999,8.97,-4.495
"2150",2011-07-13,21731.73336,5.991,-7.892
"2151",2011-07-13,21736.7332799999,7.416,-7.736
"2152",2011-07-13,21751.7164799999,8.802,-8.602
"2153",2011-07-14,21771.4499999999,8.595,-8.669
"2154",2011-07-14,21771.9664799999,8.8,-8.605
"2155",2011-07-14,21772.5,8.805,-8.644
"2156",2011-07-15,21799.7164799999,7.807,-7.299
"2157",2011-07-16,21808.7332799999,9.614,-8.351
"2158",2011-07-16,21813.7166399999,10.615,-8.198
"2159",2011-07-16,21818.7165599999,9.711,-7.727
"2160",2011-07-17,21837.7331999999,8.051,-7.545
"2161",2011-07-21,21933.7166399999,7.959,-7.326
"2162",2011-07-21,21938.7165599999,7.877,-6.762
"2163",2011-07-23,21981.7331999999,7.788,-8.218
"2164",2011-07-24,22010.7165599999,9.805,-5.964
"2165",2011-07-24,22015.6999199999,8.123,-7.471
"2166",2011-07-25,22034.7165599999,9.748,-5.941
"2167",2011-07-25,22039.6999199999,7.753,-7.338
"2168",2011-07-26,22058.7165599999,6.634,-8.632
"2169",2011-07-26,22063.7498399999,5.636,-8.466
"2170",2011-07-27,22067.6999999999,5.813,-7.15
"2171",2011-07-27,22087.7164799999,5.813,-7.147
"2172",2011-07-28,22091.6999999999,5.811,-7.159
"2173",2011-07-28,22111.7164799999,7.984,-7.539
"2174",2011-07-29,22115.6999999999,5.809,-7.127
"2175",2011-07-30,22144.7164799999,5.818,-7.154
"2176",2011-07-30,22149.7166399999,7.067,-6.913
"2177",2011-07-30,22159.7332799999,7.972,-7.528
"2178",2011-07-31,22163.7499199999,7.97,-7.527
"2179",2011-07-31,22168.6331999999,7.969,-7.53
"2180",2011-07-31,22169.14992,7.97,-7.533
"2181",2011-07-31,22170.2164799999,7.974,-7.512
"2182",2011-07-31,22173.7166399999,7.963,-7.53
"2183",2011-07-31,22183.7332799999,6.373,-8.416
"2184",2011-08-01,22187.6999999999,6.232,-6.684
"2185",2011-08-01,22192.7332799999,7.959,-6.788
"2186",2011-08-01,22197.7331999999,7.978,-7.535
"2187",2011-08-01,22206.69984,7.968,-7.531
"2188",2011-08-01,22207.23336,7.974,-7.534
"2189",2011-08-01,22207.76664,7.97,-7.526
"2190",2011-08-01,22208.31648,7.967,-7.528
"2191",2011-08-02,22211.7499199999,7.984,-7.565
"2192",2011-08-02,22218.69984,7.966,-7.54
"2193",2011-08-02,22219.23336,7.953,-7.532
"2194",2011-08-02,22226.94984,7.954,-7.604
"2195",2011-08-03,22245.7166399999,7.956,-7.544
"2196",2011-08-03,22251.1166399998,7.957,-7.528
"2197",2011-08-03,22252.16664,7.971,-7.527
"2198",2011-08-04,22264.7332799999,7.97,-7.527
"2199",2011-08-04,22279.7164799999,9.549,-6.784
"2200",2011-08-05,22288.7332799999,9.323,-7.096
"2201",2011-08-05,22298.7165599999,7.944,-7.665
"2202",2011-08-05,22303.7332799999,8.431,-7.383
"2203",2011-08-06,22317.75,8.568,-7.302
"2204",2011-08-06,22327.7332799999,7.974,-7.516
"2205",2011-08-07,22351.7332799999,8.771,-7.327
"2206",2011-08-08,22365.7166399999,7.962,-7.536
"2207",2011-08-08,22375.7498399999,8.765,-7.398
"2208",2011-08-09,22389.69984,8.769,-7.32
"2209",2011-08-09,22395.3165599999,8.772,-7.323
"2210",2011-08-10,22403.73336,8.747,-7.32
"2211",2011-08-10,22408.7332799999,8.319,-7.892
"2212",2011-08-10,22423.7332799999,7.961,-7.536
"2213",2011-08-11,22442.8665599999,7.979,-7.529
"2214",2011-08-11,22447.7164799999,7.897,-7.6
"2215",2011-08-12,22451.73336,6.97,-8.68
"2216",2011-08-12,22456.7164799999,4.878,-8.029
"2217",2011-08-12,22461.7331999999,6.325,-5.931
"2218",2011-08-12,22466.7165599999,7.443,-5.85
"2219",2011-08-12,22471.7498399999,7.895,-7.643
"2220",2011-08-13,22479.4999199999,7.894,-7.622
"2221",2011-08-13,22480.56648,7.913,-7.605
"2222",2011-08-13,22485.75,7.901,-7.622
"2223",2011-08-14,22499.6999999999,7.152,-6.495
"2224",2011-08-14,22504.7164799999,7.526,-7.008
"2225",2011-08-14,22514.79984,7.833,-7.79
"2226",2011-08-15,22523.73336,7.555,-6.939
"2227",2011-08-16,22557.7166399999,7.899,-7.63
"2228",2011-08-16,22567.7332799999,7.904,-7.615
"2229",2011-08-17,22581.69984,7.434,-8.521
"2230",2011-08-17,22586.7499199999,9.155,-10.221
"2231",2011-08-17,22591.7164799999,8.207,-9.607
"2232",2011-08-18,22595.7165599999,8.282,-8.609
"2233",2011-08-18,22605.7331999999,8.431,-8.173
"2234",2011-08-18,22610.5833599999,8.442,-8.171
"2235",2011-08-18,22615.7332799999,7.891,-7.745
"2236",2011-08-19,22624.7498399999,8.456,-8.054
"2237",2011-08-19,22633.8499199999,8.475,-8.206
"2238",2011-08-19,22634.3666399998,8.485,-8.215
"2239",2011-08-20,22648.7498399999,8.471,-8.199
"2240",2011-08-20,22653.7331999999,7.883,-7.608
"2241",2011-08-21,22683.7665599998,7.921,-7.353
"2242",2011-08-21,22684.28328,7.873,-7.608
"2243",2011-08-21,22684.7999999999,7.919,-7.593
"2244",2011-08-21,22687.7164799999,8.451,-8.15
"2245",2011-08-22,22691.7165599999,8.462,-8.236
"2246",2011-08-22,22706.66664,7.824,-7.281
"2247",2011-08-22,22707.2164799999,7.853,-7.509
"2248",2011-08-22,22711.7164799999,8.456,-8.176
"2249",2011-08-23,22732.4666399999,7.937,-7.633
"2250",2011-08-24,22739.73336,7.881,-7.609
"2251",2011-08-24,22749.7331999999,7.761,-7.844
"2252",2011-08-24,22754.7165599999,7.777,-7.842
"2253",2011-08-24,22759.7332799999,7.758,-7.84
"2254",2011-08-25,22768.7332799999,8.725,-9.701
"2255",2011-08-25,22773.7331999999,8.226,-10.509
"2256",2011-08-25,22778.6999999999,7.986,-9.128
"2257",2011-08-25,22783.7164799999,7.754,-7.909
"2258",2011-08-26,22787.7165599999,7.723,-7.91
"2259",2011-08-26,22797.7331999999,6.381,-8.049
"2260",2011-08-26,22807.7498399999,5.973,-7.096
"2261",2011-08-27,22811.6999999999,3.476,-6.822
"2262",2011-08-27,22826.7165599999,7.777,-7.798
"2263",2011-08-28,22845.7331999999,9.093,-8.458
"2264",2011-08-29,22874.73336,4.523,-7.587
"2265",2011-08-29,22879.6999199999,2.287,-5.079
"2266",2011-08-30,22883.7165599999,2.45,-7.525
"2267",2011-08-30,22888.6999199999,1.652,-8.104
"2268",2011-08-30,22893.7166399999,2.24,-4.943
"2269",2011-08-31,22923.0998399999,6.997,-7.869
"2270",2011-08-31,22923.6165599999,6.989,-7.862
"2271",2011-08-31,22927.7498399999,5.79,-6.59
"2272",2011-09-01,22941.7331999999,5.297,-6.016
"2273",2011-09-02,22954.76664,6.991,-7.857
"2274",2011-09-02,22965.7331999999,6.53,-8.241
"2275",2011-09-03,22989.7331999999,5.75,-9.543
"2276",2011-09-03,22993.66656,5.881,-9.527
"2277",2011-09-03,22994.73336,5.9,-9.505
"2278",2011-09-04,23013.7166399999,6.365,-8.515
"2279",2011-09-04,23023.7332799999,6.373,-8.529
"2280",2011-09-05,23032.7332799999,5.826,-9.491
"2281",2011-09-05,23047.6999199999,5.912,-9.479
"2282",2011-09-06,23056.7164799999,5.877,-9.469
"2283",2011-09-06,23061.7166399999,5.906,-9.492
"2284",2011-09-07,23075.73336,6.349,-8.764
"2285",2011-09-07,23080.7498399999,4.874,-8.239
"2286",2011-09-07,23085.69984,4.455,-7.17
"2287",2011-09-07,23090.7165599999,5.438,-6.306
"2288",2011-09-07,23095.6999199999,5.648,-8.001
"2289",2011-09-08,23099.73336,5.543,-8.134
"2290",2011-09-08,23103.5831999999,5.487,-8.138
"2291",2011-09-08,23104.1164799999,5.796,-8.308
"2292",2011-09-08,23109.7166399999,6.2,-8.325
"2293",2011-09-08,23114.73336,6.614,-6.875
"2294",2011-09-09,23123.6999999999,6.151,-4.592
"2295",2011-09-09,23133.69984,6.142,-4.593
"2296",2011-09-09,23143.6999199999,6.164,-8.318
"2297",2011-09-10,23147.7165599999,5.878,-8.04
"2298",2011-09-10,23152.7498399999,6.047,-4.603
"2299",2011-09-10,23157.7331999999,6.148,-4.642
"2300",2011-09-10,23161.98336,6.151,-4.608
"2301",2011-09-10,23167.7164799999,5.722,-6.399
"2302",2011-09-11,23171.7165599999,5.939,-8.039
"2303",2011-09-11,23176.7332799999,5.92,-8.105
"2304",2011-09-11,23191.7164799999,5.91,-7.603
"2305",2011-09-12,23195.73336,6.252,-8.399
"2306",2011-09-12,23200.91664,6.033,-8.454
"2307",2011-09-12,23201.4333599999,6.146,-8.334
"2308",2011-09-12,23201.9666399999,6.094,-8.271
"2309",2011-09-12,23202.4665599999,5.939,-8.12
"2310",2011-09-12,23205.7166399999,5.938,-8.122
"2311",2011-09-12,23210.7165599999,5.302,-9.796
"2312",2011-09-13,23219.73336,5.129,-11.681
"2313",2011-09-13,23224.7164799999,5.562,-10.388
"2314",2011-09-13,23234.7165599999,6.317,-9.264
"2315",2011-09-14,23243.7165599999,4.987,-11.383
"2316",2011-09-14,23248.6999199999,4.991,-11.374
"2317",2011-09-14,23260.7164799999,4.971,-11.409
"2318",2011-09-14,23263.6999199999,4.986,-11.385
"2319",2011-09-15,23267.7165599999,4.988,-11.381
"2320",2011-09-15,23272.6999199999,4.988,-11.375
"2321",2011-09-15,23282.7165599999,4.906,-11.249
"2322",2011-09-15,23284.1164799999,4.911,-11.247
"2323",2011-09-15,23284.6331999999,4.916,-11.251
"2324",2011-09-15,23285.14992,4.919,-11.255
"2325",2011-09-15,23285.6498399999,4.914,-11.247
"2326",2011-09-15,23287.7164799999,4.989,-11.381
"2327",2011-09-16,23291.6999999999,4.986,-11.384
"2328",2011-09-16,23296.7164799999,4.608,-11.411
"2329",2011-09-16,23311.7332799999,4.988,-11.38
"2330",2011-09-17,23315.7165599999,4.988,-11.379
"2331",2011-09-17,23318.2665599998,4.998,-11.381
"2332",2011-09-17,23318.78328,4.995,-11.377
"2333",2011-09-17,23319.3165599999,4.988,-11.378
"2334",2011-09-17,23319.8498399999,4.985,-11.384
"2335",2011-09-17,23320.6999199999,4.967,-11.4
"2336",2011-09-17,23325.7166399999,2.711,-10.56
"2337",2011-09-17,23330.6999999999,3.203,-9.928
"2338",2011-09-17,23335.7332799999,3.189,-9.922
"2339",2011-09-18,23344.7164799999,2.94,-9.769
"2340",2011-09-18,23349.7166399999,1.33,-9.97
"2341",2011-09-18,23354.6999999999,1.332,-9.97
"2342",2011-09-18,23359.7332799999,1.347,-9.965
"2343",2011-09-19,23363.6999999999,1.331,-9.969
"2344",2011-09-19,23373.75,0.911,-6.93
"2345",2011-09-19,23378.7165599999,0.897,-6.977
"2346",2011-09-19,23383.7164799999,2.044,-6.99
"2347",2011-09-20,23392.7332799999,2.348,-6.442
"2348",2011-09-20,23397.7166399999,2.297,-6.463
"2349",2011-09-21,23411.73336,2.293,-6.467
"2350",2011-09-21,23416.7332799999,2.333,-6.397
"2351",2011-09-21,23421.7166399999,2.354,-6.537
"2352",2011-09-21,23431.6999199999,2.292,-6.476
"2353",2011-09-22,23435.7499199999,2.312,-6.458
"2354",2011-09-22,23445.7166399999,2.299,-6.484
"2355",2011-09-22,23450.7165599999,2.33,-6.582
"2356",2011-09-23,23469.7331999999,3.824,-6.301
"2357",2011-09-23,23474.73336,3.832,-6.293
"2358",2011-09-23,23479.7498399999,2.278,-6.447
"2359",2011-09-24,23493.69984,3.826,-6.306
"2360",2011-09-25,23511.3499199999,2.28,-6.467
"2361",2011-09-25,23511.8666399998,2.283,-6.476
"2362",2011-09-25,23512.39992,2.265,-6.479
"2363",2011-09-25,23517.75,3.881,-6.123
"2364",2011-09-26,23541.69984,4.059,-5.5
"2365",2011-09-26,23545.7164799999,4.055,-5.51
"2366",2011-09-26,23546.73336,4.06,-5.502
"2367",2011-09-26,23547.2498399999,4.064,-5.501
"2368",2011-09-26,23551.7332799999,4.128,-5.585
"2369",2011-09-27,23560.7332799999,4.399,-5.549
"2370",2011-09-28,23579.7165599999,4.806,-3.75
"2371",2011-09-28,23584.7498399999,4.79,-3.783
"2372",2011-09-28,23589.7166399999,4.87,-3.378
"2373",2011-09-28,23594.6999999999,4.856,-3.335
"2374",2011-09-29,23608.7164799999,4.849,-3.35
"2375",2011-09-29,23618.73336,4.858,-3.35
"2376",2011-09-29,23623.7332799999,4.856,-3.338
"2377",2011-09-30,23632.7164799999,4.843,-3.351
"2378",2011-09-30,23642.7165599999,4.843,-3.331
"2379",2011-09-30,23647.7164799999,4.856,-3.336
"2380",2011-10-01,23651.73336,4.833,-3.295
"2381",2011-10-01,23656.7164799999,4.847,-3.339
"2382",2011-10-01,23661.7166399999,4.845,-3.328
"2383",2011-10-01,23666.7165599999,4.855,-3.351
"2384",2011-10-01,23671.7164799999,4.845,-3.359
"2385",2011-10-02,23695.6999199999,4.992,-3.235
"2386",2011-10-03,23699.7499199999,4.984,-3.235
"2387",2011-10-03,23704.7332799999,4.946,-3.295
"2388",2011-10-04,23728.7164799999,5.507,-3.142
"2389",2011-10-04,23743.7332799999,5.043,-1.248
"2390",2011-10-05,23747.7165599999,5.601,-1.877
"2391",2011-10-05,23752.7164799999,5.812,-2.939
"2392",2011-10-05,23757.75,5.809,-2.903
"2393",2011-10-05,23762.7499199999,5.877,-2.918
"2394",2011-10-06,23776.7332799999,6.145,-2.385
"2395",2011-10-06,23781.7166399999,5.856,-2.425
"2396",2011-10-06,23786.7664799999,5.776,-2.605
"2397",2011-10-06,23787.26664,5.872,-2.48
"2398",2011-10-06,23787.7833599999,6.084,-2.37
"2399",2011-10-06,23788.28328,6.151,-2.393
"2400",2011-10-07,23795.7165599999,6.126,-2.356
"2401",2011-10-07,23800.6999199999,6.116,-2.361
"2402",2011-10-07,23805.7331999999,5.796,-2.849
"2403",2011-10-07,23815.7164799999,6.109,-2.338
"2404",2011-10-08,23824.7332799999,6.139,-2.401
"2405",2011-10-08,23829.7331999999,5.814,-2.855
"2406",2011-10-09,23848.7332799999,5.863,-2.942
"2407",2011-10-09,23849.7499199999,5.852,-2.907
"2408",2011-10-09,23850.2832,6.162,-2.376
"2409",2011-10-09,23851.3331999999,6.149,-2.39
"2410",2011-10-09,23853.7166399999,6.151,-2.382
"2411",2011-10-09,23863.7164799999,5.858,-2.921
"2412",2011-10-10,23867.73336,5.862,-2.926
"2413",2011-10-10,23870.4998399999,6.14,-2.377
"2414",2011-10-10,23871.0165599998,5.853,-2.899
"2415",2011-10-10,23871.54984,5.878,-2.932
"2416",2011-10-10,23872.7164799999,5.865,-2.914
"2417",2011-10-10,23877.75,5.786,-2.813
"2418",2011-10-10,23882.7165599999,6.146,-2.4
"2419",2011-10-10,23887.7164799999,5.861,-2.919
"2420",2011-10-11,23906.73336,6.017,-3.124
"2421",2011-10-11,23911.7332799999,6.03,-3.339
"2422",2011-10-12,23918.4,6.024,-3.331
"2423",2011-10-12,23918.94984,6.036,-3.315
"2424",2011-10-12,23930.73336,6.565,-2.442
"2425",2011-10-12,23935.6999199999,4.662,-4.316
"2426",2011-10-13,23944.7332799999,5.301,-4.991
"2427",2011-10-13,23949.7331999999,6.335,-3.513
"2428",2011-10-13,23954.7165599999,6.035,-3.332
"2429",2011-10-13,23959.7164799999,6.532,-3.689
"2430",2011-10-14,23963.7499199999,7.634,-3.769
"2431",2011-10-14,23977.7164799999,7.84,-4.861
"2432",2011-10-14,23982.69984,6.728,-7.611
"2433",2011-10-15,23991.7331999999,7.19,-6.885
"2434",2011-10-15,23996.73336,7.114,-7.161
"2435",2011-10-15,24006.7166399999,6.715,-7.614
"2436",2011-10-16,24015.7166399999,6.705,-7.621
"2437",2011-10-16,24020.73336,6.72,-7.61
"2438",2011-10-16,24025.7332799999,6.725,-7.613
"2439",2011-10-16,24030.69984,6.729,-7.599
"2440",2011-10-17,24039.69984,6.732,-7.606
"2441",2011-10-17,24049.7332799999,6.727,-7.603
"2442",2011-10-18,24058.6999199999,6.736,-7.634
"2443",2011-10-18,24063.69984,6.725,-7.612
"2444",2011-10-18,24068.7165599999,6.711,-7.622
"2445",2011-10-18,24073.7332799999,6.749,-7.595
"2446",2011-10-19,24082.7164799999,6.722,-7.617
"2447",2011-10-19,24087.7166399999,6.749,-7.599
"2448",2011-10-19,24102.7331999999,6.734,-7.6
"2449",2011-10-20,24111.7331999999,6.734,-7.622
"2450",2011-10-20,24116.7499199999,6.715,-7.611
"2451",2011-10-20,24121.7164799999,6.732,-7.629
"2452",2011-10-21,24130.7164799999,6.731,-7.612
"2453",2011-10-21,24133.1832,6.746,-7.593
"2454",2011-10-21,24133.6999199999,6.732,-7.604
"2455",2011-10-21,24134.2166399999,6.733,-7.62
"2456",2011-10-21,24134.7499199999,6.744,-7.609
"2457",2011-10-21,24135.7166399999,6.727,-7.589
"2458",2011-10-21,24145.7164799999,7.606,-8.351
"2459",2011-10-21,24150.7166399999,7.375,-9.992
"2460",2011-10-22,24159.7166399999,8.545,-6.318
"2461",2011-10-22,24164.73336,9.166,-7.849
"2462",2011-10-23,24178.7332799999,9.505,-7.716
"2463",2011-10-23,24188.7499199999,10.183,-7.811
"2464",2011-10-23,24193.6999199999,8.765,-10.18
"2465",2011-10-23,24198.7331999999,8.786,-10.123
"2466",2011-10-24,24207.75,8.735,-10.198
"2467",2011-10-24,24217.7164799999,8.764,-10.177
"2468",2011-10-24,24222.7331999999,8.754,-10.144
"2469",2011-10-25,24231.7166399999,8.748,-10.166
"2470",2011-10-25,24236.7165599999,8.735,-10.157
"2471",2011-10-25,24241.7164799999,8.747,-10.167
"2472",2011-10-25,24246.7331999999,8.746,-10.157
"2473",2011-10-26,24260.73336,8.757,-10.167
"2474",2011-10-26,24265.7164799999,9.29,-9.464
"2475",2011-10-27,24279.7331999999,9.274,-9.454
"2476",2011-10-27,24294.7166399999,9.113,-4.688
"2477",2011-10-28,24298.6999199999,9.67,-4.372
"2478",2011-10-28,24303.75,10.396,-7.012
"2479",2011-10-28,24308.73336,10.861,-6.998
